Date,Open,High,Low,Close,Adj Close,Volume
2004-04-01,10.750000,10.750000,10.750000,10.750000,6.879011,0
2004-04-02,10.750000,10.750000,10.750000,10.750000,6.879011,0
2004-04-05,10.750000,10.750000,10.750000,10.750000,6.879011,0
2004-04-06,10.750000,10.750000,10.750000,10.750000,6.879011,0
2004-04-07,10.740000,10.740000,10.740000,10.740000,6.872612,0
2004-04-08,10.720000,10.720000,10.720000,10.720000,6.859814,0
2004-04-12,10.740000,10.740000,10.740000,10.740000,6.872612,0
2004-04-13,10.650000,10.650000,10.650000,10.650000,6.815019,0
2004-04-14,10.600000,10.600000,10.600000,10.600000,6.783025,0
2004-04-15,10.600000,10.600000,10.600000,10.600000,6.783025,0
2004-04-16,10.640000,10.640000,10.640000,10.640000,6.808619,0
2004-04-19,10.650000,10.650000,10.650000,10.650000,6.815019,0
2004-04-20,10.570000,10.570000,10.570000,10.570000,6.763826,0
2004-04-21,10.580000,10.580000,10.580000,10.580000,6.770225,0
2004-04-22,10.660000,10.660000,10.660000,10.660000,6.821418,0
2004-04-23,10.640000,10.640000,10.640000,10.640000,6.808619,0
2004-04-26,10.630000,10.630000,10.630000,10.630000,6.802220,0
2004-04-27,10.650000,10.650000,10.650000,10.650000,6.815019,0
2004-04-28,10.550000,10.550000,10.550000,10.550000,6.751029,0
2004-04-29,10.490000,10.490000,10.490000,10.490000,6.712634,0
2004-04-30,10.470000,10.470000,10.470000,10.470000,6.699836,0
2004-05-03,10.500000,10.500000,10.500000,10.500000,6.719033,0
2004-05-04,10.520000,10.520000,10.520000,10.520000,6.731831,0
2004-05-05,10.530000,10.530000,10.530000,10.530000,6.738230,0
2004-05-06,10.470000,10.470000,10.470000,10.470000,6.699836,0
2004-05-07,10.340000,10.340000,10.340000,10.340000,6.616649,0
2004-05-10,10.250000,10.250000,10.250000,10.250000,6.559056,0
2004-05-11,10.300000,10.300000,10.300000,10.300000,6.591051,0
2004-05-12,10.310000,10.310000,10.310000,10.310000,6.597451,0
2004-05-13,10.290000,10.290000,10.290000,10.290000,6.584653,0
2004-05-14,10.300000,10.300000,10.300000,10.300000,6.591051,0
2004-05-17,10.270000,10.270000,10.270000,10.270000,6.571856,0
2004-05-18,10.300000,10.300000,10.300000,10.300000,6.591051,0
2004-05-19,10.300000,10.300000,10.300000,10.300000,6.591051,0
2004-05-20,10.310000,10.310000,10.310000,10.310000,6.597451,0
2004-05-21,10.330000,10.330000,10.330000,10.330000,6.610249,0
2004-05-24,10.360000,10.360000,10.360000,10.360000,6.629446,0
2004-05-25,10.430000,10.430000,10.430000,10.430000,6.674241,0
2004-05-26,10.470000,10.470000,10.470000,10.470000,6.699836,0
2004-05-27,10.530000,10.530000,10.530000,10.530000,6.738230,0
2004-05-28,10.510000,10.510000,10.510000,10.510000,6.725433,0
2004-06-01,10.500000,10.500000,10.500000,10.500000,6.719033,0
2004-06-02,10.520000,10.520000,10.520000,10.520000,6.731831,0
2004-06-03,10.480000,10.480000,10.480000,10.480000,6.706234,0
2004-06-04,10.490000,10.490000,10.490000,10.490000,6.712634,0
2004-06-07,10.590000,10.590000,10.590000,10.590000,6.776624,0
2004-06-08,10.590000,10.590000,10.590000,10.590000,6.776624,0
2004-06-09,10.530000,10.530000,10.530000,10.530000,6.738230,0
2004-06-10,10.550000,10.550000,10.550000,10.550000,6.751029,0
2004-06-14,10.460000,10.460000,10.460000,10.460000,6.693437,0
2004-06-15,10.550000,10.550000,10.550000,10.550000,6.751029,0
2004-06-16,10.550000,10.550000,10.550000,10.550000,6.751029,0
2004-06-17,10.560000,10.560000,10.560000,10.560000,6.757427,0
2004-06-18,10.580000,10.580000,10.580000,10.580000,6.770225,0
2004-06-21,10.560000,10.560000,10.560000,10.560000,6.757427,0
2004-06-22,10.570000,10.570000,10.570000,10.570000,6.763826,0
2004-06-23,10.610000,10.610000,10.610000,10.610000,6.789423,0
2004-06-24,10.630000,10.630000,10.630000,10.630000,6.802220,0
2004-06-25,10.620000,10.620000,10.620000,10.620000,6.795822,0
2004-06-28,10.600000,10.600000,10.600000,10.600000,6.783025,0
2004-06-29,10.610000,10.610000,10.610000,10.610000,6.789423,0
2004-06-30,10.660000,10.660000,10.660000,10.660000,6.821418,0
2004-07-01,10.620000,10.620000,10.620000,10.620000,6.795822,0
2004-07-02,10.640000,10.640000,10.640000,10.640000,6.808619,0
2004-07-06,10.580000,10.580000,10.580000,10.580000,6.770225,0
2004-07-07,10.600000,10.600000,10.600000,10.600000,6.783025,0
2004-07-08,10.560000,10.560000,10.560000,10.560000,6.757427,0
2004-07-09,10.580000,10.580000,10.580000,10.580000,6.770225,0
2004-07-12,10.590000,10.590000,10.590000,10.590000,6.776624,0
2004-07-13,10.580000,10.580000,10.580000,10.580000,6.770225,0
2004-07-14,10.560000,10.560000,10.560000,10.560000,6.757427,0
2004-07-15,10.540000,10.540000,10.540000,10.540000,6.744630,0
2004-07-16,10.560000,10.560000,10.560000,10.560000,6.757427,0
2004-07-19,10.550000,10.550000,10.550000,10.550000,6.751029,0
2004-07-20,10.560000,10.560000,10.560000,10.560000,6.757427,0
2004-07-21,10.480000,10.480000,10.480000,10.480000,6.706234,0
2004-07-22,10.490000,10.490000,10.490000,10.490000,6.712634,0
2004-07-23,10.440000,10.440000,10.440000,10.440000,6.680639,0
2004-07-26,10.410000,10.410000,10.410000,10.410000,6.661442,0
2004-07-27,10.430000,10.430000,10.430000,10.430000,6.674241,0
2004-07-28,10.430000,10.430000,10.430000,10.430000,6.674241,0
2004-07-29,10.480000,10.480000,10.480000,10.480000,6.706234,0
2004-07-30,10.510000,10.510000,10.510000,10.510000,6.725433,0
2004-08-02,10.530000,10.530000,10.530000,10.530000,6.738230,0
2004-08-03,10.510000,10.510000,10.510000,10.510000,6.725433,0
2004-08-04,10.490000,10.490000,10.490000,10.490000,6.712634,0
2004-08-05,10.430000,10.430000,10.430000,10.430000,6.674241,0
2004-08-06,10.400000,10.400000,10.400000,10.400000,6.655042,0
2004-08-09,10.400000,10.400000,10.400000,10.400000,6.655042,0
2004-08-10,10.450000,10.450000,10.450000,10.450000,6.687037,0
2004-08-11,10.430000,10.430000,10.430000,10.430000,6.674241,0
2004-08-12,10.390000,10.390000,10.390000,10.390000,6.648643,0
2004-08-13,10.400000,10.400000,10.400000,10.400000,6.655042,0
2004-08-16,10.460000,10.460000,10.460000,10.460000,6.693437,0
2004-08-17,10.490000,10.490000,10.490000,10.490000,6.712634,0
2004-08-18,10.540000,10.540000,10.540000,10.540000,6.744630,0
2004-08-19,10.540000,10.540000,10.540000,10.540000,6.744630,0
2004-08-20,10.570000,10.570000,10.570000,10.570000,6.763826,0
2004-08-23,10.550000,10.550000,10.550000,10.550000,6.751029,0
2004-08-24,10.540000,10.540000,10.540000,10.540000,6.744630,0
2004-08-25,10.590000,10.590000,10.590000,10.590000,6.776624,0
2004-08-26,10.600000,10.600000,10.600000,10.600000,6.783025,0
2004-08-27,10.620000,10.620000,10.620000,10.620000,6.795822,0
2004-08-30,10.590000,10.590000,10.590000,10.590000,6.776624,0
2004-08-31,10.630000,10.630000,10.630000,10.630000,6.802220,0
2004-09-01,10.650000,10.650000,10.650000,10.650000,6.815019,0
2004-09-02,10.680000,10.680000,10.680000,10.680000,6.834216,0
2004-09-03,10.640000,10.640000,10.640000,10.640000,6.808619,0
2004-09-07,10.690000,10.690000,10.690000,10.690000,6.840616,0
2004-09-08,10.700000,10.700000,10.700000,10.700000,6.847013,0
2004-09-09,10.690000,10.690000,10.690000,10.690000,6.840616,0
2004-09-10,10.730000,10.730000,10.730000,10.730000,6.866212,0
2004-09-13,10.760000,10.760000,10.760000,10.760000,6.885409,0
2004-09-14,10.770000,10.770000,10.770000,10.770000,6.891809,0
2004-09-15,10.720000,10.720000,10.720000,10.720000,6.859814,0
2004-09-16,10.770000,10.770000,10.770000,10.770000,6.891809,0
2004-09-17,10.770000,10.770000,10.770000,10.770000,6.891809,0
2004-09-20,10.760000,10.760000,10.760000,10.760000,6.885409,0
2004-09-21,10.800000,10.800000,10.800000,10.800000,6.911005,0
2004-09-22,10.750000,10.750000,10.750000,10.750000,6.879011,0
2004-09-23,10.720000,10.720000,10.720000,10.720000,6.859814,0
2004-09-24,10.720000,10.720000,10.720000,10.720000,6.859814,0
2004-09-27,10.700000,10.700000,10.700000,10.700000,6.847013,0
2004-09-28,10.730000,10.730000,10.730000,10.730000,6.866212,0
2004-09-29,10.740000,10.740000,10.740000,10.740000,6.872612,0
2004-09-30,10.740000,10.740000,10.740000,10.740000,6.872612,0
2004-10-01,10.810000,10.810000,10.810000,10.810000,6.917405,0
2004-10-04,10.830000,10.830000,10.830000,10.830000,6.930203,0
2004-10-05,10.830000,10.830000,10.830000,10.830000,6.930203,0
2004-10-06,10.840000,10.840000,10.840000,10.840000,6.936601,0
2004-10-07,10.800000,10.800000,10.800000,10.800000,6.911005,0
2004-10-08,10.800000,10.800000,10.800000,10.800000,6.911005,0
2004-10-11,10.810000,10.810000,10.810000,10.810000,6.917405,0
2004-10-12,10.800000,10.800000,10.800000,10.800000,6.911005,0
2004-10-13,10.770000,10.770000,10.770000,10.770000,6.891809,0
2004-10-14,10.750000,10.750000,10.750000,10.750000,6.879011,0
2004-10-15,10.760000,10.760000,10.760000,10.760000,6.885409,0
2004-10-18,10.790000,10.790000,10.790000,10.790000,6.904606,0
2004-10-19,10.760000,10.760000,10.760000,10.760000,6.885409,0
2004-10-20,10.770000,10.770000,10.770000,10.770000,6.891809,0
2004-10-21,10.790000,10.790000,10.790000,10.790000,6.904606,0
2004-10-22,10.750000,10.750000,10.750000,10.750000,6.879011,0
2004-10-25,10.760000,10.760000,10.760000,10.760000,6.885409,0
2004-10-26,10.810000,10.810000,10.810000,10.810000,6.917405,0
2004-10-27,10.870000,10.870000,10.870000,10.870000,6.955799,0
2004-10-28,10.880000,10.880000,10.880000,10.880000,6.962199,0
2004-10-29,10.890000,10.890000,10.890000,10.890000,6.968598,0
2004-11-01,10.890000,10.890000,10.890000,10.890000,6.968598,0
2004-11-02,10.900000,10.900000,10.900000,10.900000,6.974996,0
2004-11-03,10.970000,10.970000,10.970000,10.970000,7.019790,0
2004-11-04,11.040000,11.040000,11.040000,11.040000,7.064584,0
2004-11-05,11.030000,11.030000,11.030000,11.030000,7.058184,0
2004-11-08,11.020000,11.020000,11.020000,11.020000,7.051786,0
2004-11-09,11.020000,11.020000,11.020000,11.020000,7.051786,0
2004-11-10,11.020000,11.020000,11.020000,11.020000,7.051786,0
2004-11-11,11.070000,11.070000,11.070000,11.070000,7.083782,0
2004-11-12,11.130000,11.130000,11.130000,11.130000,7.122175,0
2004-11-15,11.140000,11.140000,11.140000,11.140000,7.128574,0
2004-11-16,11.100000,11.100000,11.100000,11.100000,7.102979,0
2004-11-17,11.150000,11.150000,11.150000,11.150000,7.134973,0
2004-11-18,11.160000,11.160000,11.160000,11.160000,7.141371,0
2004-11-19,11.090000,11.090000,11.090000,11.090000,7.096578,0
2004-11-22,11.120000,11.120000,11.120000,11.120000,7.115776,0
2004-11-23,11.130000,11.130000,11.130000,11.130000,7.122175,0
2004-11-24,11.150000,11.150000,11.150000,11.150000,7.134973,0
2004-11-26,11.160000,11.160000,11.160000,11.160000,7.141371,0
2004-11-29,11.140000,11.140000,11.140000,11.140000,7.128574,0
2004-11-30,11.110000,11.110000,11.110000,11.110000,7.109376,0
2004-12-01,11.190000,11.190000,11.190000,11.190000,7.160570,0
2004-12-02,11.180000,11.180000,11.180000,11.180000,7.154171,0
2004-12-03,11.220000,11.220000,11.220000,11.220000,7.179765,0
2004-12-06,11.230000,11.230000,11.230000,11.230000,7.186165,0
2004-12-07,11.180000,11.180000,11.180000,11.180000,7.154171,0
2004-12-08,11.210000,11.210000,11.210000,11.210000,7.173368,0
2004-12-09,11.210000,11.210000,11.210000,11.210000,7.173368,0
2004-12-10,11.210000,11.210000,11.210000,11.210000,7.173368,0
2004-12-13,11.260000,11.260000,11.260000,11.260000,7.205363,0
2004-12-14,11.290000,11.290000,11.290000,11.290000,7.224560,0
2004-12-15,11.330000,11.330000,11.330000,11.330000,7.250157,0
2004-12-16,11.290000,11.290000,11.290000,11.290000,7.224560,0
2004-12-17,11.250000,11.250000,11.250000,11.250000,7.198965,0
2004-12-20,11.260000,11.260000,11.260000,11.260000,7.205363,0
2004-12-21,11.310000,11.310000,11.310000,11.310000,7.237360,0
2004-12-22,11.330000,11.330000,11.330000,11.330000,7.250157,0
2004-12-23,11.340000,11.340000,11.340000,11.340000,7.256556,0
2004-12-27,11.320000,11.320000,11.320000,11.320000,7.243757,0
2004-12-28,11.350000,11.350000,11.350000,11.350000,7.262956,0
2004-12-29,11.140000,11.140000,11.140000,11.140000,7.257741,0
2004-12-30,11.170000,11.170000,11.170000,11.170000,7.277288,0
2004-12-31,11.170000,11.170000,11.170000,11.170000,7.277288,0
2005-01-03,11.130000,11.130000,11.130000,11.130000,7.251230,0
2005-01-04,11.040000,11.040000,11.040000,11.040000,7.192593,0
2005-01-05,11.010000,11.010000,11.010000,11.010000,7.173048,0
2005-01-06,11.030000,11.030000,11.030000,11.030000,7.186076,0
2005-01-07,11.010000,11.010000,11.010000,11.010000,7.173048,0
2005-01-10,11.040000,11.040000,11.040000,11.040000,7.192593,0
2005-01-11,11.020000,11.020000,11.020000,11.020000,7.179562,0
2005-01-12,11.050000,11.050000,11.050000,11.050000,7.199108,0
2005-01-13,11.020000,11.020000,11.020000,11.020000,7.179562,0
2005-01-14,11.040000,11.040000,11.040000,11.040000,7.192593,0
2005-01-18,11.090000,11.090000,11.090000,11.090000,7.225167,0
2005-01-19,11.050000,11.050000,11.050000,11.050000,7.199108,0
2005-01-20,11.020000,11.020000,11.020000,11.020000,7.179562,0
2005-01-21,11.000000,11.000000,11.000000,11.000000,7.166533,0
2005-01-24,10.990000,10.990000,10.990000,10.990000,7.160016,0
2005-01-25,10.990000,10.990000,10.990000,10.990000,7.160016,0
2005-01-26,11.020000,11.020000,11.020000,11.020000,7.179562,0
2005-01-27,11.030000,11.030000,11.030000,11.030000,7.186076,0
2005-01-28,11.020000,11.020000,11.020000,11.020000,7.179562,0
2005-01-31,11.070000,11.070000,11.070000,11.070000,7.212138,0
2005-02-01,11.100000,11.100000,11.100000,11.100000,7.231683,0
2005-02-02,11.130000,11.130000,11.130000,11.130000,7.251230,0
2005-02-03,11.100000,11.100000,11.100000,11.100000,7.231683,0
2005-02-04,11.180000,11.180000,11.180000,11.180000,7.283803,0
2005-02-07,11.180000,11.180000,11.180000,11.180000,7.283803,0
2005-02-08,11.180000,11.180000,11.180000,11.180000,7.283803,0
2005-02-09,11.160000,11.160000,11.160000,11.160000,7.270772,0
2005-02-10,11.160000,11.160000,11.160000,11.160000,7.270772,0
2005-02-11,11.190000,11.190000,11.190000,11.190000,7.290318,0
2005-02-14,11.220000,11.220000,11.220000,11.220000,7.309863,0
2005-02-15,11.230000,11.230000,11.230000,11.230000,7.316377,0
2005-02-16,11.220000,11.220000,11.220000,11.220000,7.309863,0
2005-02-17,11.180000,11.180000,11.180000,11.180000,7.283803,0
2005-02-18,11.170000,11.170000,11.170000,11.170000,7.277288,0
2005-02-22,11.110000,11.110000,11.110000,11.110000,7.238199,0
2005-02-23,11.130000,11.130000,11.130000,11.130000,7.251230,0
2005-02-24,11.160000,11.160000,11.160000,11.160000,7.270772,0
2005-02-25,11.210000,11.210000,11.210000,11.210000,7.303347,0
2005-02-28,11.170000,11.170000,11.170000,11.170000,7.277288,0
2005-03-01,11.190000,11.190000,11.190000,11.190000,7.290318,0
2005-03-02,11.190000,11.190000,11.190000,11.190000,7.290318,0
2005-03-03,11.190000,11.190000,11.190000,11.190000,7.290318,0
2005-03-04,11.270000,11.270000,11.270000,11.270000,7.342439,0
2005-03-07,11.280000,11.280000,11.280000,11.280000,7.348952,0
2005-03-08,11.250000,11.250000,11.250000,11.250000,7.329408,0
2005-03-09,11.160000,11.160000,11.160000,11.160000,7.270772,0
2005-03-10,11.180000,11.180000,11.180000,11.180000,7.283803,0
2005-03-11,11.130000,11.130000,11.130000,11.130000,7.251230,0
2005-03-14,11.160000,11.160000,11.160000,11.160000,7.270772,0
2005-03-15,11.130000,11.130000,11.130000,11.130000,7.251230,0
2005-03-16,11.090000,11.090000,11.090000,11.090000,7.225167,0
2005-03-17,11.110000,11.110000,11.110000,11.110000,7.238199,0
2005-03-18,11.090000,11.090000,11.090000,11.090000,7.225167,0
2005-03-21,11.060000,11.060000,11.060000,11.060000,7.205623,0
2005-03-22,10.990000,10.990000,10.990000,10.990000,7.160016,0
2005-03-23,10.980000,10.980000,10.980000,10.980000,7.153502,0
2005-03-24,10.980000,10.980000,10.980000,10.980000,7.153502,0
2005-03-28,10.980000,10.980000,10.980000,10.980000,7.153502,0
2005-03-29,10.940000,10.940000,10.940000,10.940000,7.127441,0
2005-03-30,11.020000,11.020000,11.020000,11.020000,7.179562,0
2005-03-31,11.040000,11.040000,11.040000,11.040000,7.192593,0
2005-04-01,11.030000,11.030000,11.030000,11.030000,7.186076,0
2005-04-04,11.030000,11.030000,11.030000,11.030000,7.186076,0
2005-04-05,11.040000,11.040000,11.040000,11.040000,7.192593,0
2005-04-06,11.070000,11.070000,11.070000,11.070000,7.212138,0
2005-04-07,11.090000,11.090000,11.090000,11.090000,7.225167,0
2005-04-08,11.040000,11.040000,11.040000,11.040000,7.192593,0
2005-04-11,11.060000,11.060000,11.060000,11.060000,7.205623,0
2005-04-12,11.100000,11.100000,11.100000,11.100000,7.231683,0
2005-04-13,11.050000,11.050000,11.050000,11.050000,7.199108,0
2005-04-14,10.990000,10.990000,10.990000,10.990000,7.160016,0
2005-04-15,10.930000,10.930000,10.930000,10.930000,7.120927,0
2005-04-18,10.940000,10.940000,10.940000,10.940000,7.127441,0
2005-04-19,11.000000,11.000000,11.000000,11.000000,7.166533,0
2005-04-20,10.930000,10.930000,10.930000,10.930000,7.120927,0
2005-04-21,11.010000,11.010000,11.010000,11.010000,7.173048,0
2005-04-22,10.980000,10.980000,10.980000,10.980000,7.176969,0
2005-04-25,11.030000,11.030000,11.030000,11.030000,7.209650,0
2005-04-26,10.980000,10.980000,10.980000,10.980000,7.176969,0
2005-04-27,10.990000,10.990000,10.990000,10.990000,7.183505,0
2005-04-28,10.940000,10.940000,10.940000,10.940000,7.150822,0
2005-04-29,11.000000,11.000000,11.000000,11.000000,7.190042,0
2005-05-02,11.020000,11.020000,11.020000,11.020000,7.203115,0
2005-05-03,11.020000,11.020000,11.020000,11.020000,7.203115,0
2005-05-04,11.090000,11.090000,11.090000,11.090000,7.248869,0
2005-05-05,11.090000,11.090000,11.090000,11.090000,7.248869,0
2005-05-06,11.060000,11.060000,11.060000,11.060000,7.229260,0
2005-05-09,11.090000,11.090000,11.090000,11.090000,7.248869,0
2005-05-10,11.050000,11.050000,11.050000,11.050000,7.222724,0
2005-05-11,11.070000,11.070000,11.070000,11.070000,7.235796,0
2005-05-12,11.020000,11.020000,11.020000,11.020000,7.203115,0
2005-05-13,11.010000,11.010000,11.010000,11.010000,7.196579,0
2005-05-16,11.050000,11.050000,11.050000,11.050000,7.222724,0
2005-05-17,11.080000,11.080000,11.080000,11.080000,7.242332,0
2005-05-18,11.150000,11.150000,11.150000,11.150000,7.288090,0
2005-05-19,11.170000,11.170000,11.170000,11.170000,7.301161,0
2005-05-20,11.150000,11.150000,11.150000,11.150000,7.288090,0
2005-05-23,11.190000,11.190000,11.190000,11.190000,7.314233,0
2005-05-24,11.210000,11.210000,11.210000,11.210000,7.327305,0
2005-05-25,11.180000,11.180000,11.180000,11.180000,7.307697,0
2005-05-26,11.210000,11.210000,11.210000,11.210000,7.327305,0
2005-05-27,11.220000,11.220000,11.220000,11.220000,7.333843,0
2005-05-31,11.220000,11.220000,11.220000,11.220000,7.333843,0
2005-06-01,11.290000,11.290000,11.290000,11.290000,7.379597,0
2005-06-02,11.300000,11.300000,11.300000,11.300000,7.386134,0
2005-06-03,11.260000,11.260000,11.260000,11.260000,7.359988,0
2005-06-06,11.270000,11.270000,11.270000,11.270000,7.366526,0
2005-06-07,11.290000,11.290000,11.290000,11.290000,7.379597,0
2005-06-08,11.270000,11.270000,11.270000,11.270000,7.366526,0
2005-06-09,11.280000,11.280000,11.280000,11.280000,7.373061,0
2005-06-10,11.250000,11.250000,11.250000,11.250000,7.353451,0
2005-06-13,11.250000,11.250000,11.250000,11.250000,7.353451,0
